"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	Births	% of Total Births	Total Population	Birth Rate	Female Population	Fertility Rate	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"California"	"06"	"Yolo County, CA"	"06113"	"2007"	"2007"	"White"	"2106-3"	2122	0.03%	155948	13.61	36889	57.52	3434.78	27.96	39.07	38.91
	"California"	"06"	"Yolo County, CA"	"06113"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	35	0.00%	4042	8.66	1017	34.41	3401.49	24.49	39.03	38.40
	"California"	"06"	"Yolo County, CA"	"06113"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	326	0.01%	29127	11.19	10297	31.66	3302.59	30.62	38.98	38.81
	"California"	"06"	"Yolo County, CA"	"06113"	"2008"	"2008"	"Black or African American"	"2054-5"	76	0.00%	6641	11.44	1681	45.21	3355.61	27.25	39.33	39.13
	"California"	"06"	"Yolo County, CA"	"06113"	"2008"	"2008"	"White"	"2106-3"	2232	0.03%	157344	14.19	36962	60.39	3430.38	28.26	39.08	38.93
	"California"	"06"	"Yolo County, CA"	"06113"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	4259	4.23	1053	17.09	3586.94	26.89	38.61	38.61
	"California"	"06"	"Yolo County, CA"	"06113"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	333	0.01%	30260	11.00	10600	31.42	3276.08	30.90	38.83	38.75
	"California"	"06"	"Yolo County, CA"	"06113"	"2009"	"2009"	"Black or African American"	"2054-5"	60	0.00%	6844	8.77	1695	35.40	3245.30	27.35	38.70	38.55
	"California"	"06"	"Yolo County, CA"	"06113"	"2009"	"2009"	"White"	"2106-3"	2072	0.03%	158428	13.08	36799	56.31	3446.54	28.39	39.12	38.90
	"California"	"06"	"Yolo County, CA"	"06113"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	17	0.00%	4489	3.79	1101	15.44	3105.94	26.12	38.24	38.47
	"California"	"06"	"Yolo County, CA"	"06113"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	305	0.00%	30801	9.90	10743	28.39	3206.84	30.59	38.80	38.55
	"California"	"06"	"Yolo County, CA"	"06113"	"2010"	"2010"	"Black or African American"	"2054-5"	64	0.00%	6957	9.20	1706	37.51	3250.09	27.62	38.98	38.69
	"California"	"06"	"Yolo County, CA"	"06113"	"2010"	"2010"	"White"	"2106-3"	2041	0.03%	158602	12.87	36538	55.86	3440.05	28.56	39.17	38.91
	"California"	"06"	"Yolo County, CA"	"06113"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	4634	4.10	1197	15.87	3345.42	24.53	38.84	38.63
	"California"	"06"	"Yolo County, CA"	"06113"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	298	0.00%	32667	9.12	11455	26.01	3244.77	30.94	38.75	38.54
	"California"	"06"	"Yolo County, CA"	"06113"	"2011"	"2011"	"Black or African American"	"2054-5"	70	0.00%	7291	9.60	1894	36.96	3239.27	28.53	38.62	38.35
	"California"	"06"	"Yolo County, CA"	"06113"	"2011"	"2011"	"White"	"2106-3"	1954	0.03%	157462	12.41	36688	53.26	3393.02	28.58	39.07	38.84
	"California"	"06"	"Yolo County, CA"	"06113"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	4569	4.60	1119	18.77	3506.24	29.76	38.90	38.76
	"California"	"06"	"Yolo County, CA"	"06113"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	325	0.00%	31901	10.19	10906	29.80	3295.91	31.05	39.15	38.88
	"California"	"06"	"Yolo County, CA"	"06113"	"2012"	"2012"	"Black or African American"	"2054-5"	76	0.00%	7351	10.34	1825	41.64	3288.92	28.54	38.96	38.78
	"California"	"06"	"Yolo County, CA"	"06113"	"2012"	"2012"	"White"	"2106-3"	2029	0.03%	160297	12.66	36990	54.85	3399.51	28.93	39.14	38.88
	"California"	"06"	"Yolo County, CA"	"06113"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	26	0.00%	4539	5.73	1143	22.75	3777.69	27.85	39.08	38.85
	"California"	"06"	"Yolo County, CA"	"06113"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	309	0.00%	31790	9.72	10686	28.92	3304.51	31.16	38.94	38.80
	"California"	"06"	"Yolo County, CA"	"06113"	"2013"	"2013"	"Black or African American"	"2054-5"	85	0.00%	7437	11.43	1827	46.52	3058.56	27.84	37.94	37.69
	"California"	"06"	"Yolo County, CA"	"06113"	"2013"	"2013"	"White"	"2106-3"	2071	0.03%	160827	12.88	36724	56.39	3416.65	29.17	39.04	38.85
	"California"	"06"	"Yolo County, CA"	"06113"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	24	0.00%	4567	5.26	1130	21.24	3476.46	29.21	39.08	39.21
	"California"	"06"	"Yolo County, CA"	"06113"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	350	0.01%	32930	10.63	10947	31.97	3295.68	31.47	38.76	38.64
	"California"	"06"	"Yolo County, CA"	"06113"	"2014"	"2014"	"Black or African American"	"2054-5"	75	0.00%	7578	9.90	1878	39.94	3315.47	27.80	38.63	38.76
	"California"	"06"	"Yolo County, CA"	"06113"	"2014"	"2014"	"White"	"2106-3"	1945	0.03%	162515	11.97	36869	52.75	3446.29	29.31	39.16	38.92
	"California"	"06"	"Yolo County, CA"	"06113"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	28	0.00%	4554	6.15	1168	23.97	3161.61	27.61	37.89	37.96
	"California"	"06"	"Yolo County, CA"	"06113"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	323	0.00%	34899	9.26	11869	27.21	3278.65	31.56	39.00	38.90
	"California"	"06"	"Yolo County, CA"	"06113"	"2015"	"2015"	"Black or African American"	"2054-5"	97	0.00%	7894	12.29	1977	49.06	3232.93	29.03	38.84	38.71
	"California"	"06"	"Yolo County, CA"	"06113"	"2015"	"2015"	"White"	"2106-3"	1954	0.03%	165669	11.79	37731	51.79	3405.75	29.41	39.02	38.88
	"California"	"06"	"Yolo County, CA"	"06113"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	20	0.00%	4700	4.26	1192	16.78	3405.85	28.00	39.37	39.05
	"California"	"06"	"Yolo County, CA"	"06113"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	337	0.01%	36005	9.36	12215	27.59	3210.29	31.48	38.73	38.67
	"California"	"06"	"Yolo County, CA"	"06113"	"2016"	"2016"	"Black or African American"	"2054-5"	81	0.00%	7836	10.34	2042	39.67	3235.83	30.35	38.49	38.48
	"California"	"06"	"Yolo County, CA"	"06113"	"2016"	"2016"	"White"	"2106-3"	1985	0.03%	167261	11.87	38195	51.97	3412.70	29.71	39.05	38.89
	"California"	"06"	"Yolo County, CA"	"06113"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	4867	4.52	1233	17.84	3483.14	28.91	39.36	39.09
	"California"	"06"	"Yolo County, CA"	"06113"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	358	0.01%	37361	9.58	12777	28.02	3214.14	31.21	38.78	38.71
	"California"	"06"	"Yolo County, CA"	"06113"	"2017"	"2017"	"Black or African American"	"2054-5"	88	0.00%	8017	10.98	2096	41.98	3219.10	29.26	38.59	38.28
	"California"	"06"	"Yolo County, CA"	"06113"	"2017"	"2017"	"White"	"2106-3"	1804	0.03%	168871	10.68	38931	46.34	3408.82	29.84	39.00	38.89
	"California"	"06"	"Yolo County, CA"	"06113"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	21	0.00%	4867	4.31	1247	16.84	3417.76	27.71	39.71	38.90
	"California"	"06"	"Yolo County, CA"	"06113"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	319	0.00%	37938	8.41	12979	24.58	3263.48	31.52	38.70	38.58
	"California"	"06"	"Yolo County, CA"	"06113"	"2018"	"2018"	"Black or African American"	"2054-5"	72	0.00%	8304	8.67	2189	32.89	3246.33	29.72	38.54	38.44
	"California"	"06"	"Yolo County, CA"	"06113"	"2018"	"2018"	"White"	"2106-3"	1723	0.03%	169299	10.18	39123	44.04	3391.17	30.07	38.85	38.75
	"California"	"06"	"Yolo County, CA"	"06113"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	17	0.00%	4841	3.51	1244	13.67	3604.12	30.24	38.94	38.88
	"California"	"06"	"Yolo County, CA"	"06113"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	334	0.01%	38224	8.74	12957	25.78	3269.00	31.61	38.68	38.69
	"California"	"06"	"Yolo County, CA"	"06113"	"2019"	"2019"	"Black or African American"	"2054-5"	79	0.00%	8325	9.49	2180	36.24	3273.35	28.42	38.66	38.59
	"California"	"06"	"Yolo County, CA"	"06113"	"2019"	"2019"	"White"	"2106-3"	1627	0.02%	169110	9.62	39202	41.50	3388.66	29.96	38.82	38.70
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	384	0.01%	36447	10.54	7594	50.57	3369.58	25.10	38.84	38.64
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	485	0.01%	34170	14.19	7682	63.13	3263.11	28.36	38.81	38.65
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2007"	"2007"	"Black or African American"	"2054-5"	151	0.00%	20946	7.21	2649	57.00	3288.21	25.62	38.82	38.75
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2007"	"2007"	"White"	"2106-3"	10330	0.16%	834983	12.37	139796	73.89	3367.03	26.72	38.92	38.84
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	405	0.01%	37442	10.82	7661	52.87	3381.02	25.29	38.93	38.68
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	499	0.01%	35304	14.13	7806	63.93	3230.86	28.61	38.60	38.51
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2008"	"2008"	"Black or African American"	"2054-5"	154	0.00%	20892	7.37	2689	57.27	3262.45	24.73	38.84	38.89
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2008"	"2008"	"White"	"2106-3"	10124	0.16%	836179	12.11	138254	73.23	3362.14	26.80	38.95	38.80
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	390	0.01%	39097	9.98	7935	49.15	3350.82	25.25	38.96	38.66
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	501	0.01%	35921	13.95	7901	63.41	3297.67	28.23	38.83	38.73
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2009"	"2009"	"Black or African American"	"2054-5"	157	0.00%	21120	7.43	2730	57.51	3249.03	24.97	38.83	38.69
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2009"	"2009"	"White"	"2106-3"	9722	0.15%	834554	11.65	136095	71.44	3366.15	26.75	39.03	38.88
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	410	0.01%	40160	10.21	8116	50.52	3358.85	25.89	39.03	38.75
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	490	0.01%	36497	13.43	7982	61.39	3239.19	28.97	38.78	38.58
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2010"	"2010"	"Black or African American"	"2054-5"	170	0.00%	21250	8.00	2747	61.89	3209.15	25.82	38.34	38.32
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2010"	"2010"	"White"	"2106-3"	9510	0.15%	834860	11.39	135172	70.35	3361.83	27.04	38.99	38.85
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	384	0.01%	39529	9.71	7910	48.55	3344.41	25.97	38.73	38.60
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	496	0.01%	37807	13.12	8098	61.25	3252.46	28.72	38.92	38.69
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2011"	"2011"	"Black or African American"	"2054-5"	141	0.00%	23968	5.88	3341	42.20	3202.34	26.23	38.82	38.72
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2011"	"2011"	"White"	"2106-3"	9356	0.14%	829553	11.28	133663	70.00	3361.80	27.24	38.99	38.85
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	399	0.01%	39588	10.08	7906	50.47	3375.59	25.77	38.94	38.71
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	481	0.01%	38607	12.46	8239	58.38	3248.08	28.91	38.81	38.64
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2012"	"2012"	"Black or African American"	"2054-5"	168	0.00%	23389	7.18	3258	51.57	3234.27	26.69	39.06	38.79
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2012"	"2012"	"White"	"2106-3"	9346	0.14%	824862	11.33	132209	70.69	3366.00	27.38	39.04	38.84
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	413	0.01%	39758	10.39	7922	52.13	3320.83	26.45	38.75	38.47
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	522	0.01%	39348	13.27	8282	63.03	3239.14	29.25	38.94	38.71
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2013"	"2013"	"Black or African American"	"2054-5"	183	0.00%	23674	7.73	3458	52.92	3261.04	25.77	38.72	38.67
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2013"	"2013"	"White"	"2106-3"	9162	0.14%	819816	11.18	131647	69.60	3351.79	27.56	39.01	38.81
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	394	0.01%	39965	9.86	7918	49.76	3306.85	26.26	38.85	38.72
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	511	0.01%	40540	12.60	8482	60.25	3239.69	29.61	38.72	38.61
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2014"	"2014"	"Black or African American"	"2054-5"	168	0.00%	24363	6.90	3667	45.81	3252.59	26.58	38.79	38.71
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2014"	"2014"	"White"	"2106-3"	9294	0.14%	819392	11.34	131104	70.89	3344.57	27.81	39.00	38.83
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	391	0.01%	40110	9.75	7861	49.74	3294.74	26.51	38.67	38.59
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	519	0.01%	41561	12.49	8703	59.63	3226.84	29.91	38.60	38.51
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2015"	"2015"	"Black or African American"	"2054-5"	173	0.00%	24674	7.01	3763	45.97	3328.73	26.39	39.12	38.99
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2015"	"2015"	"White"	"2106-3"	9356	0.14%	819237	11.42	130666	71.60	3345.35	28.01	38.98	38.81
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	390	0.01%	40625	9.60	7934	49.16	3343.58	27.52	38.75	38.61
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	507	0.01%	41567	12.20	8778	57.76	3241.50	29.60	38.74	38.54
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2016"	"2016"	"Black or African American"	"2054-5"	207	0.00%	24744	8.37	3766	54.97	3175.25	26.69	38.71	38.45
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2016"	"2016"	"White"	"2106-3"	9408	0.14%	820332	11.47	130110	72.31	3344.21	28.16	38.91	38.76
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	352	0.01%	41069	8.57	7977	44.13	3275.72	26.77	38.59	38.38
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	557	0.01%	42562	13.09	8978	62.04	3173.41	30.45	38.61	38.44
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2017"	"2017"	"Black or African American"	"2054-5"	199	0.00%	25562	7.78	3973	50.09	3226.96	26.78	38.54	38.36
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2017"	"2017"	"White"	"2106-3"	9146	0.14%	825921	11.07	131159	69.73	3325.53	28.28	38.87	38.75
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	384	0.01%	41642	9.22	8029	47.83	3329.95	27.27	38.62	38.43
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	592	0.01%	43265	13.68	9178	64.50	3152.96	30.26	38.45	38.44
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2018"	"2018"	"Black or African American"	"2054-5"	169	0.00%	26234	6.44	4034	41.89	3176.04	26.73	38.59	38.58
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2018"	"2018"	"White"	"2106-3"	8793	0.14%	826308	10.64	131466	66.88	3338.96	28.59	38.83	38.72
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	320	0.00%	41800	7.66	8066	39.67	3309.07	27.41	38.75	38.55
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	646	0.01%	43873	14.72	9261	69.75	3181.48	30.52	38.42	38.42
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2019"	"2019"	"Black or African American"	"2054-5"	251	0.00%	26868	9.34	4168	60.22	3211.14	27.41	38.50	38.47
	"California"	"06"	"Unidentified Counties, CA"	"06999"	"2019"	"2019"	"White"	"2106-3"	8930	0.14%	827632	10.79	132167	67.57	3330.24	28.70	38.80	38.72
"---"
"Dataset: Natality, 2007-2019"
"Query Parameters:"
"States: California (06)"
"Group By: State; County; Year; Mother's Bridged Race"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: Default intercensal populations for years 2007-2009"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Dec 2, 2020 6:46:22 PM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2007-2019, on CDC"
"WONDER Online Database, October 2020. Accessed at http://wonder.cdc.gov/natality-current.html on Dec 2, 2020 6:46:22 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Assurance of Confidentiality."
"2. Each birth record represents one living baby."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties""."
"4. Birth rates are calculated as the number of births divided by total population in the given year(s). When the numerator is"
"sub-set by mother's race, mother's hispanicity, location, or year of birth, then the same sub-set for age, race, hispanicity,"
"location and year applies to the denominator population."
"5. Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given"
"year(s). When the numerator is sub-set by mother's age, mother's race, mother's hispanicity, location, or year of birth, then"
"the same sub-set for age, race, hispanicity, location and year applies to the denominator population. However, if you sub-set"
"mother's age selecting some years not in the 15 - 44 range, those years of mother's age ouside this range will not be included"
"in the denominator population. If you sub-set mother's age selecting only years outside the 15 - 44 range, the denominator"
"population returned will be zero and flagged ""Not Available""."
"6. <p> As a result of population changes the following counties do not have data available for all years.<br/> Before 2014 the"
"data for the following counties was recoded to the ""Unidentified Counties"" category within the state of the county because"
"they did not meet minimum population standards. Houston County, AL (01069); Navajo County, AZ (04017); Faulkner County, AR"
"(05045); Saline County, AR (05125); Bartow County, GA (13015); Carroll County, GA (13045); Columbia County, GA (13073); Coweta"
"County, GA (13077); Douglas County, GA (13097); Fayette County, GA (13113); Forsyth County, GA (13117); Lowndes County, GA"
"(13185); Paulding County, GA (13223); Whitfield County, GA (13313); Bonneville County, ID (16019); DeKalb County, IL (17037);"
"Kendall County, IL (17093); Clark County, IN (18019); Douglas County, KS (20045); Boone County, KY (21015); Hardin County, KY"
"(21093); Warren County, KY (21227); Ascension Parish, LA (22005); Bossier Parish, LA (22015); Livingston Parish, LA (22063);"
"Cecil County, MD (24015); St. Mary's County, MD (24037); Scott County, MN (27139); Wright County, MN (27171); Franklin County,"
"MO (29071); Missoula County, MT (30063); Sandoval County, NM (35043); Tompkins County, NY (36109); Brunswick County, NC (37019);"
"Craven County, NC (37049); Harnett County, NC (37085); Henderson County, NC (37089); Miami County, OH (39109); Canadian County,"
"OK (40017); Adams County, PA (42001); Dorchester County, SC (45035); Pennington County, SD (46103); Wilson County, TN (47189);"
"Comal County, TX (48091); Guadalupe County, TX (48187); Hays County, TX (48209); Kaufman County, TX (48257); Parker County, TX"
"(48367); Cache County, UT (49005); Washington County, UT (49053); Spotsylvania County, VA (51177); Stafford County, VA (51179);"
"Cowlitz County, WA (53015); Berkeley County, WV (54003); Fond du Lac County, WI (55039); Walworth County, WI (55127). </p> <p>"
"After 2013 the data for the following counties was recoded to the ""Unidentified Counties"" category within the state of the"
"county because they did not meet minimum population standards. Cape May County, NJ (34009); Portsmouth city, VA (51740). </p>"
"7. Caution should be used when interpreting the Average Age of Mother measure. All ages 12 years and less are coded to 12 years."
"All ages 50 years and over are coded to 50 years. The number of counts in those two age goups are small and should not have a"
"great effect on the average age. Consider doing queries with and without these two age groups and compare the effect on Average"
"Age of Mother measure."
"8. Please note that the Percent of Total presented here may not be consistent with percentages published by NCHS. NCHS excludes"
